,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,代码,名称,涨跌幅度,前收盘,最高,最低,收盘,振荡幅度,成交量,总金额,市场比%%,换手率%%,5日量变%%
508,603318,派思股份,专用机械,辽宁,1867.39,1.06,3.66,101008.92,66773.38,16153.87,6430.25,0.18,0.006999999999999999,1.2,13.92,20150424,1602.66,0.04,20.84,-81.75,29.77,0.91,30526,603318,派思股份,14.57,14.14,21.14,11.18,16.2,89.09,  10.82亿, 292.5亿,0.06,1019.25,-3.9
509,002736,国信证券,证券,深圳,29.83,21.95,82.0,18894722.0,0.0,104325.5,676684.81,0.83,0.452,5.8,3.1,20141229,1593123.38,1.94,-56.1,-66.57,0.0,38.28,126258,002736,国信证券,-2.53,18.15,21.26,12.68,17.69,67.67,  48.86亿, 827.4亿,0.1,222.6,-72.94
510,601003,柳钢股份,普钢,广西,86.93,25.63,25.63,2108668.75,1040353.81,997649.5,20843.6,0.08,0.048,1.78,3.14,20070227,83194.25,0.32,-4.35,112.54,5.24,0.66,81823,601003,柳钢股份,39.34,4.27,6.0,2.65,5.95,126.42,  55.31亿, 221.3亿,0.04,215.81,178.03
511,000732,泰禾集团,区域地产,福建,15.79,12.43,12.44,11855622.0,10577097.0,122120.2,465874.84,3.74,0.975,11.14,1.84,19970704,429748.06,3.45,74.82,47.29,25.69,10.61,17385,000732,泰禾集团,-22.87,26.63,27.03,17.84,20.54,51.51,   9.71亿, 202.9亿,0.02,78.13,38.75
512,002675,东诚药业,化学制药,山东,87.62,5.38,7.04,297912.19,149393.11,31990.8,89957.03,1.28,0.139,3.21,5.05,20120525,46587.26,0.66,39.48,42.08,41.86,12.58,30362,002675,东诚药业,-2.13,15.96,21.3,11.57,15.62,84.1,  12.18亿, 391.2亿,0.05,226.48,67.87
513,600159,大龙地产,区域地产,北京,32.91,8.3,8.3,292250.59,256262.22,4733.08,34618.84,0.42,0.128,2.69,2.09,19980526,102826.82,1.24,90.29,371.62,40.39,14.44,56311,600159,大龙地产,-24.38,7.22,7.79,4.04,5.46,92.82,  39.22亿, 217.2亿,0.04,472.5,-84.74
514,601969,海南矿业,普钢,海南,0.0,8.59,18.67,637093.63,278853.75,86545.56,186857.69,1.0,-0.07200000000000001,2.22,5.65,20141209,-7159.75,-0.04,-12.67,-402.19,20.81,-22.07,27756,601969,海南矿业,-15.65,14.44,14.99,9.7,12.18,54.54,  13.36亿, 164.9亿,0.03,155.53,21.2
515,600809,山西汾酒,白酒,山西,33.39,8.66,8.66,698463.06,455470.81,144757.13,24080.68,0.28,0.521,5.32,4.36,19940106,298128.22,3.44,10.57,23.52,67.72,13.27,43431,600809,山西汾酒,37.2,16.72,25.64,14.33,22.94,78.93,  17.21亿, 351.4亿,0.07,198.73,93.09
516,002060,粤 水 电,建筑施工,广东,54.5,6.01,6.01,1557912.0,736340.44,578326.0,120188.25,2.0,0.113,4.36,1.88,20060810,70438.81,1.17,0.12,0.77,9.45,1.62,68691,002060,粤 水 电,-17.44,9.75,10.23,5.83,8.05,75.47,  37.75亿, 299.5亿,0.04,628.34,-69.81
517,002476,宝莫股份,化工原料,山东,275.21,6.02,6.12,154931.25,79699.46,33445.3,20521.75,0.34,0.031,1.67,6.83,20100915,16991.24,0.28,38.98,-32.51,17.13,2.8,46874,002476,宝莫股份,14.55,9.76,13.55,5.5,11.18,146.36,  59.76亿, 580.7亿,0.07,993.46,-66.46
518,600520,*ST中发,机械基件,安徽,0.0,1.54,1.58,79591.45,32211.43,14876.37,37950.73,2.4,-0.023,2.61,8.0,20020108,-13692.65,-0.86,2.74,80.9,18.82,-2.35,11781,600520,*ST中发,-10.87,22.81,32.16,14.81,20.33,117.15,   9.69亿, 202.5亿,0.04,629.76,-87.78
519,002415,海康威视,电器仪表,浙江,23.97,47.14,61.03,3649432.0,3220501.25,270566.06,102995.57,0.17,0.81,3.52,7.22,20100528,1301808.63,2.13,26.74,28.65,41.55,22.95,88000,002415,海康威视,14.15,22.05,26.99,15.35,25.17,75.83,  37.06亿, 998.1亿,0.12,78.61,12.83
520,600547,山东黄金,黄金,山东,73.65,14.23,18.57,2391635.25,271120.38,892821.81,2927.65,0.02,0.51,7.2,5.38,20030828,832592.0,4.48,16.48,165.12,7.81,1.96,159067,600547,山东黄金,110.75,18.42,50.98,15.9,38.82,220.63,  95.55亿,  3175亿,0.6,671.41,27.01
521,600806,*ST昆机,机床制造,云南,0.0,3.9,5.31,265816.91,164798.48,46671.89,1976.5,0.04,-0.307,1.37,6.08,19940103,5819.98,0.11,-48.7,-268.98,16.92,-50.47,35198,600806,*ST昆机,-45.81,15.02,16.8,6.01,8.14,179.53,  34.31亿, 364.4亿,0.07,879.38,-91.68
522,002081,金 螳 螂,装修装饰,江苏,16.76,25.18,26.43,2651036.0,2220040.25,106167.55,15882.98,0.06,0.516,3.65,3.16,20061120,615247.0,2.33,2.02,2.14,15.67,9.16,67273,002081,金 螳 螂,9.3,10.86,13.19,7.49,11.87,76.1,  65.97亿, 860.6亿,0.1,261.93,-1.3
523,002743,富煌钢构,钢加工,安徽,91.07,1.11,3.32,531755.81,447255.56,46331.59,115895.6,3.49,0.18,5.77,2.89,20150217,38226.26,1.15,58.16,89.76,9.16,2.84,18752,002743,富煌钢构,0.56,16.08,21.03,10.43,16.17,101.63,  13.87亿, 273.0亿,0.03,1248.4,-33.74
524,002250,联化科技,化工原料,浙江,41.91,5.99,8.35,580501.5,192402.27,282892.56,93449.22,1.12,0.287,5.14,3.11,20080619,240101.41,2.88,-23.13,-44.7,33.11,10.46,21981,002250,联化科技,-13.4,18.29,19.46,12.52,15.84,55.43,  24.18亿, 368.6亿,0.04,403.99,-72.55
525,601886,江河集团,装修装饰,北京,32.81,9.41,11.54,2411218.5,1860167.38,106863.3,296508.88,2.57,0.278,5.76,2.11,20110818,210212.8,1.82,-6.98,13.92,12.84,3.16,25578,601886,江河集团,-15.68,14.09,14.54,8.31,11.88,74.97,  28.73亿, 331.6亿,0.06,305.24,-59.6
526,300303,聚飞光电,半导体,深圳,45.83,4.17,6.94,269806.84,211203.55,42329.53,53701.9,0.77,0.157,2.58,3.73,20120319,46403.59,0.67,53.54,17.02,24.44,10.36,40471,300303,聚飞光电,-16.7,11.32,12.45,6.63,9.43,87.78,  31.73亿, 294.1亿,0.04,761.37,-55.83
527,600353,旭光股份,元器件,四川,123.46,5.44,5.44,147340.48,115281.11,24173.48,11375.75,0.21,0.062,1.94,5.3,20021120,30214.03,0.56,20.82,-14.64,17.31,4.92,55317,600353,旭光股份,-3.35,10.45,14.99,6.36,10.1,135.69,  42.22亿, 418.8亿,0.08,776.59,15.25
528,600886,国投电力,水力发电,北京,10.58,67.86,67.86,19883628.0,1336194.13,12589430.0,647237.0,0.95,0.502,4.14,1.71,19960118,1402043.88,2.07,-9.23,-24.84,52.83,15.4,256080,600886,国投电力,-17.87,8.56,9.03,5.65,7.03,59.82,  141.7亿,  1003亿,0.19,208.84,-34.54
529,002234,民和股份,农业综合,山东,22.21,2.06,3.02,217266.16,75724.56,81361.86,86187.93,2.85,0.828,3.73,6.57,20080516,-15575.44,-0.52,51.83,215.47,34.9,23.84,17077,002234,民和股份,48.84,16.42,36.96,12.61,24.44,193.1,  15.68亿, 401.5亿,0.05,760.53,-48.11
530,000020,深华发Ａ,元器件,深圳,1215.11,1.81,2.83,60473.16,41527.46,10553.48,14658.72,0.52,0.016,1.12,23.1,19920428,-19092.05,-0.67,17.34,-77.45,13.11,0.99,27904,000020,深华发Ａ,-26.11,33.55,37.37,18.2,24.79,105.33,  15.02亿, 375.1亿,0.05,828.88,-71.14
531,300001,特锐德,电气设备,山东,122.13,8.46,9.98,847852.63,620875.5,93631.24,85227.15,0.85,0.127,2.59,7.97,20091030,64735.41,0.65,105.13,12.06,26.57,4.08,48600,300001,特锐德,-30.71,29.18,31.15,17.65,20.22,76.49,  30.41亿, 703.4亿,0.08,359.64,-69.97
532,300296,利亚德,半导体,北京,66.24,4.0,8.14,818345.38,533248.88,59157.07,241139.91,2.96,0.4,5.03,6.55,20120315,85146.43,1.05,150.4,64.37,36.24,10.8,16839,300296,利亚德,64.04,21.33,35.66,15.63,34.99,128.15,  16.29亿, 438.0亿,0.05,407.43,-44.2
533,600720,祁连山,水泥,甘肃,22.2,7.76,7.76,1166319.0,346064.47,674285.69,134024.63,1.73,0.263,6.32,1.23,19960716,217851.02,2.81,0.66,223.26,26.78,5.37,54151,600720,祁连山,-9.94,8.65,9.52,5.94,7.79,60.27,  32.75亿, 241.8亿,0.05,421.98,-46.39
534,601633,长城汽车,汽车整车,河北,10.46,60.28,91.27,7592209.0,4178679.5,2259586.5,141123.09,0.15,0.79,4.81,2.29,20110928,3012060.0,3.3,20.42,16.11,25.01,11.38,85115,601633,长城汽车,-10.1,11.98,12.95,7.41,10.77,74.76,  41.34亿, 411.8亿,0.08,68.59,-54.79
535,002054,德美化工,化工原料,广东,28.05,3.15,4.19,297474.72,134030.63,63887.98,14820.12,0.35,0.312,4.28,2.73,20060725,108882.36,2.6,-1.23,-59.24,24.92,7.71,37666,002054,德美化工,-7.1,12.39,14.68,8.27,11.51,77.51,  32.14亿, 376.0亿,0.05,1020.95,-42.62
536,603339,四方冷链,专用机械,江苏,84.45,0.52,2.07,147819.31,128272.38,11410.98,48264.26,2.33,0.46,6.11,7.32,20160519,54815.28,2.65,0.0,0.0,31.26,17.48,34368,603339,四方冷链,189.43,14.67,62.3,16.14,42.46,286.0,   9.09亿, 450.5亿,0.09,1757.87,20551.69
537,600217,中再资环,环境保护,陕西,133.85,6.92,13.42,339095.91,273117.19,40252.48,-38920.2,-0.29,0.047,0.7,12.05,19991216,48227.62,0.36,-23.06,-45.76,48.97,7.16,32056,600217,中再资环,-5.25,8.77,10.88,6.99,8.31,55.65,  22.25亿, 188.2亿,0.04,321.55,-61.57
538,002799,环球印务,广告包装,陕西,276.13,0.25,1.0,67480.75,32298.55,25291.92,14834.09,1.48,0.2,5.06,12.08,20160608,23176.38,2.32,0.0,0.0,21.83,5.98,21730,002799,环球印务,458.44,10.54,88.1,12.64,58.86,596.99,   2.90亿, 195.6亿,0.02,1160.7,62605.55
539,002422,科伦药业,化学制药,四川,35.3,9.25,14.4,2379785.25,926250.13,908008.63,363396.88,2.52,0.373,7.94,2.21,20100603,582479.06,4.04,7.47,-2.38,41.53,8.6,40699,002422,科伦药业,-4.06,18.0,19.41,13.12,17.27,47.94,  16.33亿, 263.0亿,0.03,176.52,-70.58
540,300274,阳光电源,电气设备,安徽,41.68,8.34,14.07,1058681.63,891998.31,73110.95,293294.69,2.08,0.23,4.03,2.91,20111102,117031.42,0.83,27.93,13.7,25.89,9.19,38219,300274,阳光电源,-25.18,15.33,15.58,9.22,11.47,68.98,  31.18亿, 658.5亿,0.08,373.71,-56.6
541,000533,万 家 乐,家用电器,广东,358.34,6.85,6.91,431558.16,335276.5,21094.14,5657.06,0.08,0.023,2.01,5.52,19940103,56003.78,0.81,5.28,-85.64,33.74,0.54,38696,000533,万 家 乐,24.64,8.36,13.06,6.5,10.42,100.92,  24.97亿, 244.7亿,0.03,364.61,-10.15
542,000635,英 力 特,化工原料,宁夏,107.91,3.03,3.03,320072.81,93288.61,212388.41,187856.92,6.2,0.136,9.33,2.1,19961120,55324.8,1.83,-12.08,60.76,15.77,3.67,18175,000635,英 力 特,59.26,12.37,24.75,9.39,19.7,163.58,  18.08亿, 306.0亿,0.04,596.62,-19.13
543,600600,青岛啤酒,啤酒,山东,17.27,6.96,13.51,3157270.75,1386283.38,1135434.38,344418.47,2.55,1.362,12.68,2.47,19930827,1085876.38,8.04,-5.26,5.43,42.89,7.99,27471,600600,青岛啤酒,-1.96,31.63,34.81,25.5,31.01,36.51,   8.40亿, 251.6亿,0.05,120.7,-9.16
544,002683,宏大爆破,化工原料,广东,173.71,4.76,7.01,569354.69,327446.75,93257.18,159159.31,2.27,0.042,4.05,2.42,20120612,47696.28,0.68,6.03,-64.55,19.82,1.55,24423,002683,宏大爆破,-31.67,14.02,14.94,7.1,9.58,110.42,  21.37亿, 198.8亿,0.02,449.23,-11.51
545,600749,西藏旅游,旅游景点,西藏,0.0,1.89,1.89,137817.81,13874.7,56423.56,43987.94,2.33,-0.139,3.22,7.96,19961015,-2612.84,-0.14,-7.81,19.88,47.36,-22.91,30249,600749,西藏旅游,7.62,23.62,26.88,17.5,25.42,53.6,  12.68亿, 269.8亿,0.05,670.4,-76.86
546,300194,福安药业,化学制药,重庆,53.83,1.59,3.97,453664.75,128351.07,98387.42,302405.31,7.63,0.51,11.21,2.52,20110322,43944.55,1.11,70.28,209.99,47.22,17.85,11962,300194,福安药业,42.02,18.85,28.98,14.82,26.77,95.55,   7.67亿, 162.0亿,0.02,482.9,-9.48
547,002664,信质电机,汽车配件,浙江,44.4,3.21,4.0,236231.0,166815.02,45951.7,43894.53,1.1,0.444,4.11,6.4,20120316,72644.93,1.82,12.11,18.82,28.24,13.96,29738,002664,信质电机,-3.85,27.0,38.43,20.28,25.96,89.5,  18.88亿, 537.4亿,0.06,587.38,-11.88
548,002142,宁波银行,银行,浙江,8.21,34.52,39.0,83768928.0,0.0,334290.19,994823.63,2.55,1.6269999999999998,11.65,1.53,20070719,1984291.75,5.09,27.01,19.22,0.0,35.36,86763,002142,宁波银行,30.4,13.52,18.74,11.06,17.63,69.44,  64.03亿, 970.1亿,0.12,185.47,-38.74
549,002817,黄山胶囊,化学制药,安徽,105.62,0.22,0.87,43119.96,17945.15,19053.17,5356.1,0.62,0.501,5.48,12.87,20161025,21420.3,2.47,0.0,0.0,43.26,21.01,40516,002817,黄山胶囊,313.09,16.66,83.46,21.99,68.82,279.54,   5879万,  44.3亿,0.01,271.3,68300.96
550,002004,华邦健康,化学制药,重庆,24.77,13.39,20.35,2353932.5,1247429.13,248479.09,547942.63,2.69,0.301,4.78,2.08,20040625,204623.56,1.01,4.81,3.57,34.6,12.31,128231,002004,华邦健康,-30.43,14.0,15.6,8.54,9.74,82.67,  52.71亿, 564.5亿,0.07,393.75,-62.88
551,600657,信达地产,全国地产,北京,44.0,15.24,15.24,6541325.0,5768286.0,7265.87,154552.25,1.01,0.113,5.46,1.22,19930524,524562.75,3.44,51.8,2.6,24.59,3.89,39591,600657,信达地产,-5.52,6.89,8.27,4.48,6.51,84.6,  55.89亿, 362.0亿,0.07,366.7,53.32
552,002535,林州重机,工程机械,河南,349.09,5.2,8.02,656001.56,342560.97,158721.19,187527.31,2.34,0.016,3.68,1.99,20110111,19063.5,0.24,-5.98,146.15,17.29,1.36,59594,002535,林州重机,-19.76,9.06,9.95,5.45,7.27,82.57,  39.63亿, 322.2亿,0.04,762.81,-54.76
553,300320,海达股份,橡胶,江苏,72.71,2.37,2.93,112685.05,74924.8,31269.43,6600.5,0.23,0.206,2.77,7.22,20120601,40823.12,1.39,1.15,11.68,28.73,9.93,11472,300320,海达股份,52.3,12.62,20.2,8.57,19.22,135.71,  14.35亿, 191.8亿,0.02,606.7,17.51
554,603012,创力集团,专用机械,上海,68.62,4.24,6.37,332924.53,271325.0,25822.47,86021.5,1.35,0.131,3.78,3.18,20150320,81730.11,1.28,-13.6,-18.66,38.45,13.32,31965,603012,创力集团,-3.98,12.32,15.44,7.82,11.83,97.44,  15.64亿, 248.4亿,0.05,369.05,-43.7
555,002493,荣盛石化,化纤,浙江,22.87,20.38,25.44,4323463.0,1660110.75,1919234.75,497622.09,1.96,0.483,4.71,3.13,20101102,426530.59,1.68,61.22,2094.16,10.81,3.91,16061,002493,荣盛石化,5.18,13.7,16.35,9.98,14.41,63.83,  14.94亿, 198.6亿,0.02,73.32,-48.76
556,600318,新力金融,多元金融,安徽,55.34,2.42,2.42,620722.63,136211.27,611.96,35361.32,1.46,0.436,5.13,6.27,20001208,55288.36,2.28,-70.75,1575.27,54.29,56.42,18825,600318,新力金融,-15.15,35.91,38.28,19.42,30.47,97.12,   7.45亿, 229.4亿,0.04,307.75,-69.2
557,002624,完美世界,影视音像,浙江,46.04,2.78,13.15,1320246.25,913835.13,36749.1,416024.41,3.16,0.61,5.15,6.5,20111028,118300.63,0.9,5.77,700.01,66.38,20.25,10562,002624,完美世界,54.95,21.0,46.97,23.1,32.54,103.33,   7.97亿, 298.3亿,0.04,286.44,-56.01
558,000690,宝新能源,火力发电,广东,25.55,17.18,21.76,1312576.75,347296.13,378896.28,294483.0,1.35,0.28,3.74,2.33,19970128,247633.84,1.14,-15.82,9.83,40.47,22.85,116969,000690,宝新能源,-20.52,10.72,10.79,5.96,8.52,81.04,  42.61亿, 342.1亿,0.04,247.98,-79.27
559,600018,上港集团,港口,上海,23.67,227.55,231.74,11743653.0,2458030.5,3481940.0,868622.63,0.37,0.171,2.59,2.08,20061026,2201045.25,0.95,2.22,-12.52,30.19,17.35,282110,600018,上港集团,-19.18,6.62,6.92,4.33,5.35,59.82,  61.71亿, 330.7亿,0.06,27.12,3.7
560,600561,江西长运,公路,江西,77519.93,2.37,2.37,596579.5,162785.06,233585.91,47893.71,2.02,0.0,6.32,2.24,20020716,61470.42,2.59,-12.73,-99.93,13.21,0.0,12763,600561,江西长运,-3.5,14.58,17.05,9.87,14.07,72.75,  11.28亿, 147.8亿,0.03,475.92,-61.24
561,603999,读者传媒,出版业,甘肃,124.15,0.72,2.88,191181.56,151362.81,26354.1,56848.38,1.97,0.21600000000000005,5.63,6.36,20151210,67972.78,2.36,-11.55,-0.74,24.03,12.78,32342,603999,读者传媒,198.71,11.62,65.31,12.79,34.71,410.63,  20.82亿, 848.6亿,0.16,2892.33,54179.81
562,300222,科大智能,电气设备,上海,72.48,2.8,7.28,469687.5,267493.5,18312.42,276462.88,3.8,0.27,4.86,4.6,20110525,41199.56,0.57,79.65,94.45,39.25,16.23,33349,300222,科大智能,13.2,19.17,30.42,14.43,21.7,110.81,  29.46亿, 703.3亿,0.08,1051.98,-31.06
563,603569,长久物流,仓储物流,北京,64.08,0.4,4.0,292205.41,220297.91,10231.98,54737.69,1.37,0.63,4.27,11.42,20160810,55913.07,1.4,0.0,0.0,15.1,8.76,28803,603569,长久物流,156.21,18.52,64.38,24.44,47.45,163.42,   4.20亿, 222.7亿,0.04,1048.57,51987.52
564,002401,中海科技,软件服务,上海,82.57,3.0,3.03,113700.81,98787.75,4943.15,8605.19,0.28,0.16,2.45,7.21,20100506,31121.9,1.03,5.45,0.72,20.02,9.99,26516,002401,中海科技,-11.48,18.82,29.13,13.38,16.66,117.71,  22.73亿, 417.6亿,0.05,756.94,-49.32
565,000629,*ST钒钛,普钢,四川,0.0,47.67,85.9,5697646.0,708438.13,2795694.0,562628.81,0.66,-0.141,0.86,3.17,19961115,-735962.44,-0.86,3.63,-24.95,18.53,-13.29,363995,000629,*ST钒钛,-10.93,3.02,4.64,2.32,2.69,100.0,  231.4亿, 749.4亿,0.09,485.39,-22.45
566,603555,贵人鸟,服饰,福建,74.29,1.14,6.14,605032.88,344100.81,57592.33,83873.81,1.37,0.29,3.73,7.71,20140124,65845.86,1.07,-1.68,-12.93,42.02,12.92,12352,603555,贵人鸟,-15.0,33.94,38.56,20.19,28.85,90.99,   6.05亿, 163.9亿,0.03,530.82,9.57
567,000888,峨眉山Ａ,旅游景点,四川,35.64,5.27,5.27,280055.72,109087.17,123489.27,42714.37,0.81,0.275,3.8,3.43,19971021,89857.7,1.71,-2.03,2.22,43.94,17.6,27030,000888,峨眉山Ａ,8.43,11.98,16.11,10.86,12.99,48.34,  13.95亿, 181.6亿,0.02,264.84,-43.88
568,002128,露天煤业,煤炭开采,内蒙,22.0,15.88,16.34,1350212.5,383764.72,710132.75,125532.26,0.77,0.304,5.65,1.58,20070418,550849.81,3.37,-4.32,57.94,33.64,13.46,46386,002128,露天煤业,-11.03,9.88,10.25,6.61,8.79,55.07,  58.56亿, 482.9亿,0.06,368.71,30.14
569,000413,东旭光电,元器件,河北,60.67,24.1,49.4,3934223.5,2734717.75,879614.19,1520016.38,3.08,0.2,4.41,2.98,19960925,150276.73,0.3,68.92,8.37,32.34,18.82,314070,000413,东旭光电,27.7,10.18,17.47,5.63,13.0,210.3,  277.6亿,  3479亿,0.42,1151.53,-49.84
570,000885,同力水泥,水泥,河南,2759.68,4.27,4.75,607655.25,100493.93,319444.41,119025.63,2.51,0.005,4.61,3.61,19990319,40866.26,0.86,-10.47,-97.62,20.99,0.1,23748,000885,同力水泥,8.66,15.24,23.06,10.69,16.56,115.72,  18.38亿, 281.5亿,0.03,430.55,-14.64
571,600185,格力地产,区域地产,广东,26.36,16.18,20.6,2700869.25,2545668.0,19722.6,107754.8,0.52,0.21,3.43,1.82,19990611,341357.19,1.66,348.13,-55.99,35.68,18.02,50429,600185,格力地产,-18.83,7.54,8.35,5.26,6.12,58.75,  40.17亿, 455.7亿,0.09,248.33,-31.4
572,300175,朗源股份,食品,山东,156.49,4.62,4.71,125881.65,53270.23,21201.8,7043.56,0.15,0.066,1.88,7.38,20110215,28545.5,0.61,-18.98,24.55,14.45,6.85,18885,300175,朗源股份,12.67,12.31,15.09,6.53,13.87,131.09,  30.96亿, 331.7亿,0.04,670.69,-61.7
573,601965,中国汽研,汽车服务,重庆,37.31,9.61,9.61,454953.34,246902.88,149025.86,141141.02,1.47,0.209,4.04,2.57,20120611,135994.31,1.41,42.14,37.92,33.8,18.56,33159,601965,中国汽研,13.55,8.93,11.03,6.35,10.14,73.7,  20.20亿, 183.5亿,0.03,210.16,-52.05
574,002350,北京科锐,电气设备,北京,143.61,2.18,2.18,220044.72,149299.47,42239.03,49223.76,2.26,0.119,5.06,4.52,20100203,32540.18,1.49,32.63,361.48,24.88,2.27,11584,002350,北京科锐,24.82,18.09,24.25,12.35,22.58,96.36,   8.91亿, 167.0亿,0.02,409.65,-34.38
575,600393,粤泰股份,全国地产,广东,165.96,3.0,12.68,1115832.38,986329.81,14764.5,330563.81,2.61,0.09,3.97,3.85,20010319,36188.6,0.29,7.39,137.44,44.69,15.28,13287,600393,粤泰股份,26.59,11.96,15.5,7.81,15.14,98.46,  15.47亿, 167.1亿,0.03,516.59,-84.09
576,300326,凯利泰,医疗保健,上海,58.1,5.82,7.15,210537.52,98266.65,30324.0,100910.46,1.41,0.171,2.54,5.2,20120613,38281.15,0.54,27.41,31.68,75.2,29.37,17212,300326,凯利泰,7.1,12.12,15.49,9.62,12.98,61.02,  11.56亿, 240.3亿,0.03,198.48,-37.96
577,601113,华鼎股份,化纤,浙江,227.6,6.4,8.33,437797.91,256612.8,150705.55,149112.27,1.79,0.034,3.25,3.21,20110509,33738.44,0.4,17.04,139.44,10.0,2.05,14548,601113,华鼎股份,8.1,9.51,12.75,6.72,10.28,89.73,  11.90亿, 118.6亿,0.02,185.87,-72.0
578,000780,平庄能源,煤炭开采,内蒙,0.0,10.14,10.14,549825.44,359450.94,81620.21,144955.09,1.43,-0.383,3.95,1.59,19970606,81114.8,0.8,-1.92,-83.98,5.42,-28.19,54121,000780,平庄能源,11.17,5.55,7.93,4.11,6.17,92.94,  61.04亿, 353.2亿,0.04,601.77,28.23
579,600971,恒源煤电,煤炭开采,安徽,44.75,10.0,10.0,1375990.25,485278.41,510350.81,210435.59,2.1,0.117,5.9,1.18,20040817,173008.34,1.73,-16.11,113.01,22.9,3.96,40280,600971,恒源煤电,17.26,5.85,8.19,4.56,6.86,79.61,  53.77亿, 334.8亿,0.06,537.71,44.44
580,300105,龙源技术,电器仪表,山东,0.0,5.13,5.13,261908.66,175464.42,19055.51,67710.81,1.32,-0.105,3.95,2.48,20100820,72767.6,1.42,-49.63,-0.68,20.3,-17.89,26880,300105,龙源技术,-21.5,11.86,11.86,7.24,9.31,63.81,  24.39亿, 219.6亿,0.03,475.31,-73.3
581,002057,中钢天源,元器件,安徽,280.61,1.99,1.99,64000.85,36813.98,18168.49,22453.2,1.13,0.041,2.6,5.93,20060802,7633.35,0.38,5.97,-42.39,20.83,3.43,24497,002057,中钢天源,0.4,14.89,17.68,10.06,14.95,75.75,  18.64亿, 269.5亿,0.03,934.81,-42.87
582,000421,南京公用,供气供热,江苏,32.63,3.92,5.73,714524.63,328096.75,270268.06,40491.85,0.71,0.225,4.09,2.4,19960806,120495.72,2.1,-0.44,3.57,14.73,4.78,29780,000421,南京公用,7.42,8.89,11.26,6.25,9.55,80.16,  21.33亿, 201.7亿,0.02,543.66,-40.59
583,002299,圣农发展,农业综合,福建,38.34,9.0,11.11,1095797.38,228600.63,762221.75,395571.63,3.56,0.453,5.16,4.49,20091021,51523.48,0.46,21.34,244.13,13.13,8.19,16246,002299,圣农发展,12.21,20.56,31.5,16.33,23.07,92.9,  20.63亿, 507.8亿,0.06,229.16,-49.42
584,002685,华东重机,工程机械,江苏,362.31,5.6,6.89,168855.56,141760.72,15328.85,42696.3,0.62,0.023,1.87,5.99,20120612,14867.12,0.22,44.78,39.16,6.12,1.07,59820,002685,华东重机,-6.85,11.54,12.72,6.55,10.75,94.2,  23.39亿, 229.4亿,0.03,417.74,-72.18
585,000692,惠天热电,供气供热,辽宁,0.0,5.33,5.33,434134.44,161574.13,191256.23,38082.96,0.71,-0.086,2.46,2.58,19970227,25201.4,0.47,23.29,-24.23,5.74,-4.21,55357,000692,惠天热电,-6.98,6.73,7.25,4.56,6.26,58.99,  22.44亿, 131.7亿,0.02,421.11,-27.96
586,000985,大庆华科,化工原料,黑龙江,138.35,1.3,1.3,66067.45,19489.05,39665.35,25894.61,2.0,0.161,3.9,7.62,20000726,5701.43,0.44,21.27,204.51,14.03,2.92,7967,000985,大庆华科,17.75,24.56,33.23,16.27,28.92,104.24,   6.57亿, 167.8亿,0.02,506.93,-50.46
587,002076,雪 莱 特,家用电器,广东,111.47,2.12,3.67,156529.72,89346.86,26871.85,51372.76,1.4,0.1,2.76,5.4,20061025,12186.67,0.33,5.31,11.25,28.38,6.41,33029,002076,雪 莱 特,-9.03,16.05,20.57,10.32,14.6,99.32,  20.44亿, 307.9亿,0.04,964.71,-70.05
588,000529,广弘控股,食品,广东,63.16,5.67,5.84,157723.13,101407.67,17955.75,57095.94,0.98,0.135,2.08,5.47,19931118,2044.34,0.04,-1.95,17.0,14.74,5.31,43706,000529,广弘控股,-21.55,14.11,13.98,7.16,11.07,95.25,  22.72亿, 218.4亿,0.03,400.65,-72.11
589,002331,皖通科技,软件服务,安徽,76.82,2.78,3.5,182816.23,139198.02,12345.7,54376.73,1.55,0.16,3.63,4.51,20100106,34332.23,0.98,38.36,12.68,19.66,7.37,51759,002331,皖通科技,-13.68,18.72,23.69,11.29,16.16,109.83,  29.19亿, 526.9亿,0.06,1052.05,-36.63
590,601872,招商轮船,水运,上海,12.8,47.21,52.99,3642369.5,733114.88,2369003.0,734466.44,1.39,0.334,2.92,1.95,20061201,341502.88,0.64,-1.81,8.77,40.71,39.59,209269,601872,招商轮船,-21.55,7.1,7.45,4.33,5.57,72.06,  96.60亿, 535.8亿,0.1,204.62,-20.33
591,600270,外运发展,仓储物流,北京,17.65,9.05,9.05,867092.0,454574.31,74451.56,53847.19,0.59,0.79,8.07,2.3,20001228,492898.81,5.44,12.72,1.28,7.27,20.42,36457,600270,外运发展,-26.02,24.44,28.08,15.61,18.08,79.88,  17.95亿, 364.0亿,0.07,198.27,-50.4
592,002327,富安娜,纺织,深圳,24.4,4.73,8.52,310358.06,184446.05,52491.48,8066.12,0.09,0.28600000000000003,2.89,3.22,20091230,164104.56,1.93,3.8,-2.77,50.76,18.07,53401,002327,富安娜,-13.33,10.65,12.47,7.65,9.23,63.01,  21.95亿, 209.1亿,0.03,464.35,-62.22
